,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
30764,35295,38.0,4.7,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.490921911223
30765,9183,20.0,4.8,Sunny,Medium,1,Snack,scooter,1.0,No,Urban,16,20002.490921911223
30766,12160,30.0,4.6,Cloudy,High,1,Meal,scooter,0.0,No,Urban,38,20002.490921767123
30767,9856,22.0,4.7,Sunny,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,18,20002.490921767123
30768,4108,22.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,,Metropolitian,10,20002.490921767123
30769,31137,25.0,4.6,Sunny,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.490921767123
30770,19131,37.0,4.7,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,21,20002.49092166168
30771,17794,20.0,4.5,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.49092166168
30772,25155,25.0,4.7,Sunny,High,2,Drinks,electric_scooter,0.0,,Metropolitian,10,20002.49092166168
30773,2400,38.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,20,20002.490921624627
30774,6299,36.0,4.2,Fog,Low,0,Meal,motorcycle,1.0,No,,39,20002.490921624627
30775,8628,30.0,4.7,Cloudy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.490921425182
30776,32664,32.0,4.6,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,27,20002.490920867353
30777,43523,39.0,3.5,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Urban,41,20002.490920867353
30778,37241,33.0,4.9,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.490920867353
30779,23043,28.0,4.6,Cloudy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,44,20002.49092055678
30780,34095,26.0,4.8,Stormy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.49092055678
30781,1927,27.0,4.6,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,19,20002.49092055678
30782,43794,27.0,4.6,Fog,Low,1,Meal,scooter,0.0,No,Metropolitian,15,20002.49092055678
30783,9750,37.0,4.6,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,16,20002.490919924683
30784,3105,28.0,4.6,Sandstorms,High,1,Buffet,motorcycle,0.0,No,Metropolitian,11,20002.490919924683
30785,1119,21.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.490919729622
30786,2446,34.0,5.0,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,15,20002.490919729622
30787,32033,21.0,5.0,Windy,Low,2,Buffet,scooter,0.0,No,Urban,10,20002.49091963015
30788,1577,25.0,4.6,Stormy,Low,2,Meal,scooter,1.0,,Metropolitian,14,20002.49091963015
30789,2547,25.0,4.7,Stormy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.4909192421
30790,42519,33.0,4.7,Stormy,Jam,1,Buffet,motorcycle,,No,Metropolitian,27,20002.4909192421
30791,10030,39.0,5.0,Cloudy,Low,0,Buffet,motorcycle,0.0,No,Urban,21,20002.490919154294
30792,16744,39.0,4.3,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,20002.490919154294
30793,32992,24.0,4.7,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,32,20002.490919134172
30794,2662,38.0,4.1,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,42,20002.490919134172
30795,44997,27.0,4.9,Windy,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,20002.49091878456
30796,18591,26.0,4.7,Windy,Low,2,Meal,scooter,0.0,No,Urban,12,20002.49091878456
30797,23956,36.0,4.8,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,27,20002.49091878456
30798,4193,37.0,3.8,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.490918556596
30799,33653,21.0,4.5,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Metropolitian,18,20002.490918556596
30800,2470,39.0,4.2,Fog,Jam,2,Snack,scooter,3.0,No,Metropolitian,44,20002.490917299372
30801,9924,29.0,4.6,Sandstorms,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,17,20002.490917299372
30802,37408,34.0,4.7,Cloudy,Medium,2,Buffet,scooter,1.0,No,Urban,19,20002.49069090528
30803,18018,20.0,5.0,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,30,20002.49069090528
30804,37617,29.0,4.5,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,19,20002.49069044082
30805,26252,21.0,4.6,Fog,Low,2,Buffet,scooter,0.0,No,Urban,20,20002.49069044082
30806,34953,31.0,4.0,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.490690313807
30807,9997,30.0,4.4,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,32,20002.490690313807
30808,2903,26.0,4.5,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,20002.490690313807
30809,38219,25.0,5.0,Fog,Jam,2,Meal,scooter,,No,Metropolitian,32,20002.490689775765
30810,24799,28.0,4.5,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,23,20002.490689775765
30811,2057,31.0,4.4,Sandstorms,Medium,0,Snack,motorcycle,2.0,Yes,Metropolitian,41,20002.490689775765
30812,6288,35.0,4.6,Windy,High,1,Buffet,scooter,0.0,No,Metropolitian,25,20002.490689775765
30813,36386,36.0,4.7,Stormy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,29,20002.490689764865
30814,30748,37.0,4.1,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,40,20002.490689495302
30815,16261,32.0,4.8,Sandstorms,Low,1,Snack,scooter,1.0,No,,29,20002.490689495302
30816,21570,30.0,4.9,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,16,20002.49068925377
30817,12672,26.0,4.7,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.49068925377
30818,39878,30.0,4.6,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,25,20002.49068925377
30819,12659,26.0,4.8,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,11,20002.49068925377
30820,27081,30.0,4.7,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.4906890972
30821,14352,31.0,4.7,Windy,High,2,Meal,electric_scooter,1.0,No,Metropolitian,34,20002.4906890972
30822,38178,28.0,4.9,Windy,High,1,Meal,motorcycle,1.0,No,Urban,20,20002.4906890972
30823,42258,35.0,4.9,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.490689068512
30824,15321,33.0,4.4,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.490689068512
30825,28445,38.0,4.2,Sunny,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31,20002.490689068512
30826,26326,27.0,4.6,Sunny,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,18,20002.490689068512
30827,1582,31.0,4.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Urban,34,20002.490688804308
30828,19405,35.0,4.5,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,23,20002.490688801638
30829,16094,35.0,4.3,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,39,20002.490688702677
30830,7327,24.0,4.6,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,23,20002.490688702677
30831,36565,30.0,4.6,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,20,20002.490688702677
30832,7897,25.0,4.9,Cloudy,High,2,Snack,electric_scooter,1.0,No,Urban,22,20002.490688702677
30833,22260,37.0,4.8,Windy,Jam,1,Snack,motorcycle,0.0,No,Urban,25,20002.49068865531
30834,16414,37.0,4.4,Sandstorms,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,31,20002.4906873956
30835,7393,24.0,4.9,Windy,Low,2,Meal,scooter,1.0,No,Urban,17,20002.4906873956
30836,6280,37.0,4.7,Sunny,Medium,2,Drinks,scooter,0.0,No,Metropolitian,22,20002.4906873956
30837,18439,20.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Urban,22,20002.490249924842
30838,30837,32.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Urban,22,20002.490249924842
30839,14728,33.0,4.7,Sunny,Jam,2,Meal,scooter,1.0,No,Urban,16,20002.490249924842
30840,17517,35.0,4.3,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,37,20002.490249924842
30841,38274,33.0,4.6,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,23,20002.490249924842
30842,43870,25.0,5.0,Stormy,Jam,0,Buffet,motorcycle,2.0,No,Urban,35,20002.490249924842
30843,23389,28.0,4.5,Stormy,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,19,20002.490249924842
30844,28145,22.0,4.8,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,24,20002.490249924842
30845,2674,23.0,4.1,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.490249924842
30846,12662,,,Stormy,Low,0,Drinks,motorcycle,0.0,No,,23,20002.490249924842
30847,43069,31.0,4.9,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,22,20002.490249924842
30848,15370,32.0,4.9,Fog,Low,0,Drinks,motorcycle,1.0,No,Urban,21,20002.490249924842
30849,18910,30.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.490249924842
30850,29316,,,,,3,Meal,bicycle,1.0,No,Metropolitian,29,20002.490249924842
30851,273,29.0,4.5,Fog,Low,2,Meal,scooter,0.0,No,,12,20002.49024625837
30852,43840,24.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.49024625837
30853,41770,25.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.49024625837
30854,32483,32.0,4.3,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.49024625837
30855,20362,23.0,4.9,Windy,Jam,1,Drinks,motorcycle,1.0,No,Urban,27,20002.49024625837
30856,13802,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,19,20002.49024625837
30857,44669,22.0,4.7,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Urban,15,20002.49024625837
30858,869,29.0,4.9,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,24,20002.49024625837
30859,7605,21.0,4.8,Stormy,Jam,1,Snack,scooter,0.0,No,,16,20002.49024625837
30860,7473,21.0,4.8,Sunny,Medium,0,Snack,motorcycle,0.0,No,Urban,17,20002.49024625837
30861,38412,34.0,4.6,Fog,Medium,1,Drinks,motorcycle,2.0,No,Urban,43,20002.49024625837
30862,44924,30.0,4.9,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.49024119101
30863,8163,33.0,4.6,Sunny,Medium,2,Snack,scooter,1.0,No,Metropolitian,20,20002.49024119101
30864,29873,37.0,4.9,Stormy,Jam,2,Meal,motorcycle,1.0,No,Urban,29,20002.49024119101
30865,2569,23.0,4.9,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.49024119101
30866,9276,28.0,4.6,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,33,20002.49024119101
30867,43436,27.0,4.5,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.49024119101
30868,37483,33.0,4.6,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.49024119101
30869,10224,24.0,4.8,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.49024119101
30870,1697,30.0,4.7,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,15,20002.49024119101
30871,14536,39.0,4.1,Cloudy,Jam,1,Snack,scooter,1.0,No,Urban,47,20002.49024119101
30872,23925,32.0,5.0,Windy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,25,20002.490241167834
30873,20025,28.0,4.6,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,38,20002.490241167834
30874,918,26.0,4.7,Stormy,Medium,0,Meal,motorcycle,0.0,No,Urban,11,20002.490241167834
30875,1184,22.0,4.8,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,12,20002.490241167834
30876,22065,23.0,4.8,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Urban,18,20002.490241167834
30877,24915,30.0,5.0,Sunny,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.490241167834
30878,12888,21.0,4.7,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.490241167834
30879,18531,35.0,5.0,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.490241167834
30880,2468,28.0,4.6,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,20002.490241167834
30881,35866,26.0,4.0,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.490241167834
30882,26178,29.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,21,20002.490241167834
30883,19480,30.0,3.6,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,35,20002.490241167834
30884,19155,21.0,4.8,Cloudy,High,0,Meal,motorcycle,1.0,No,Urban,22,20002.490241167834
30885,15214,32.0,4.6,Windy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,22,20002.490241167834
30886,39224,23.0,4.6,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.490240419174
30887,5111,35.0,4.9,Stormy,Low,2,Buffet,motorcycle,1.0,No,Urban,19,20002.490240419174
30888,6738,22.0,4.4,Sunny,High,0,Meal,motorcycle,2.0,No,Metropolitian,52,20002.490240419174
30889,30343,34.0,4.6,Stormy,Medium,1,Meal,motorcycle,0.0,No,Urban,25,20002.490240419174
30890,24671,30.0,4.6,Cloudy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,20002.490240419174
30891,29027,,,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,23,20002.490240419174
30892,20630,39.0,5.0,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,25,20002.490240419174
30893,22444,31.0,4.5,Stormy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,40,20002.490240419174
30894,30235,21.0,4.6,Windy,Jam,1,Snack,scooter,1.0,No,Urban,19,20002.490240419174
30895,11313,23.0,4.6,Cloudy,High,1,Buffet,scooter,1.0,No,Metropolitian,34,20002.490240419174
30896,36316,39.0,4.6,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.490240419174
30897,24283,37.0,4.0,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,33,20002.490240419174
30898,10042,33.0,4.2,Cloudy,Low,1,Meal,scooter,0.0,No,Metropolitian,35,20002.490240419174
30899,13188,25.0,4.8,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,13,20002.490240419174
30900,4497,24.0,4.3,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,37,20002.490240096442
30901,27561,30.0,4.2,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.490240096442
30902,31420,33.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,35,20002.490240096442
30903,33550,26.0,4.8,Stormy,Low,1,Drinks,scooter,0.0,No,Metropolitian,16,20002.490240096442
30904,38546,28.0,4.8,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,20002.490240096442
30905,32219,25.0,4.7,Stormy,Jam,2,Buffet,electric_scooter,1.0,No,Urban,17,20002.490240096442
30906,2802,37.0,4.4,Stormy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,38,20002.490240096442
30907,45450,33.0,4.7,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,20002.490240096442
30908,5118,36.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.490240096442
30909,14488,32.0,3.7,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,35,20002.490240096442
30910,34697,24.0,4.1,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.49023793854
30911,19165,,,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,23,20002.49023793854
30912,2877,27.0,4.6,Cloudy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.49023793854
30913,20982,23.0,5.0,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Urban,24,20002.49023793854
30914,27005,,,Cloudy,Low,2,Meal,scooter,0.0,No,Urban,18,20002.49023793854
30915,7261,27.0,4.4,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,19,20002.49023793854
30916,5410,21.0,4.9,Sunny,High,1,Buffet,scooter,0.0,No,Urban,13,20002.49023793854
30917,33944,22.0,4.6,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.49023793854
30918,34147,28.0,4.6,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18,20002.49023793854
30919,9944,37.0,4.4,Windy,Jam,1,Meal,scooter,0.0,No,Metropolitian,36,20002.49023793854
30920,19301,27.0,4.8,Sandstorms,Jam,1,Buffet,scooter,0.0,No,Metropolitian,23,20002.49023789409
30921,24718,25.0,4.5,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,13,20002.49023789409
30922,7576,37.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,47,20002.49023789409
30923,23862,36.0,4.9,Sunny,Low,1,Buffet,scooter,,No,Metropolitian,18,20002.49023789409
30924,39425,29.0,4.9,Windy,High,0,Snack,motorcycle,,No,Metropolitian,23,20002.49023789409
30925,34465,32.0,4.7,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,30,20002.49023789409
30926,28627,32.0,4.9,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,20,20002.49023789409
30927,21438,36.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,26,20002.49023789409
30928,20262,21.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Urban,10,20002.49023789409
30929,20143,33.0,4.7,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,29,20002.49023789409
30930,43554,30.0,4.9,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,22,20002.49023789409
30931,37570,20.0,4.7,Sandstorms,Medium,2,Meal,motorcycle,1.0,No,Urban,24,20002.49023789409
30932,30889,24.0,4.9,Fog,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,21,20002.49023789409
30933,6079,30.0,4.8,Sunny,Low,2,Snack,scooter,0.0,No,Metropolitian,10,20002.490237860493
30934,14001,32.0,4.9,Sunny,Low,2,Buffet,electric_scooter,0.0,No,Urban,15,20002.490237860493
30935,23996,32.0,4.0,Windy,High,2,Meal,scooter,1.0,No,Metropolitian,32,20002.490237860493
30936,26160,27.0,4.5,Sunny,Medium,2,Buffet,scooter,0.0,No,Metropolitian,13,20002.490237860493
30937,15976,,,,,3,Snack,scooter,1.0,No,Urban,19,20002.490237860493
30938,32943,34.0,4.9,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,29,20002.490237860493
30939,39122,36.0,5.0,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.490237860493
30940,35285,28.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,15,20002.490237860493
30941,29533,39.0,4.6,Fog,High,0,Meal,motorcycle,,No,Metropolitian,30,20002.490237604037
30942,32784,25.0,4.6,Windy,Jam,1,Meal,motorcycle,0.0,No,Urban,26,20002.490237604037
30943,2394,31.0,4.7,Cloudy,Medium,2,Drinks,scooter,,No,Metropolitian,16,20002.490237604037
30944,40994,25.0,2.9,Sunny,Low,2,Snack,electric_scooter,1.0,No,Urban,31,20002.490237604037
30945,13892,39.0,4.9,Windy,Low,2,Snack,scooter,1.0,No,Metropolitian,24,20002.490237604037
30946,268,35.0,5.0,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.490237604037
30947,35456,28.0,3.5,Sunny,Low,1,Meal,scooter,1.0,No,Metropolitian,38,20002.490237604037
30948,16180,24.0,4.9,Stormy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,20002.490237604037
30949,20162,,,,,3,Buffet,electric_scooter,1.0,No,Metropolitian,18,20002.490237604037
30950,1987,22.0,4.6,Stormy,Jam,1,Drinks,motorcycle,0.0,No,Urban,22,20002.490237604037
30951,788,37.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.490237604037
30952,39642,39.0,4.0,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,31,20002.490237053174
30953,32844,23.0,4.6,Cloudy,High,1,Snack,scooter,1.0,No,Metropolitian,20,20002.490237053174
30954,8753,28.0,4.8,Fog,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,30,20002.490237053174
30955,8501,25.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Urban,16,20002.490237053174
30956,11364,30.0,4.5,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,17,20002.490237053174
30957,28771,38.0,4.4,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,33,20002.490237053174
30958,31780,33.0,4.1,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,41,20002.490237053174
30959,29846,33.0,4.7,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,41,20002.490237053174
30960,8411,23.0,4.9,Fog,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.490237053174
30961,6885,34.0,4.5,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,30,20002.490237053174
30962,45364,26.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,16,20002.49023689836
30963,25697,34.0,4.9,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.49023689836
30964,31795,23.0,4.5,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,12,20002.49023689836
30965,35667,37.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.49023689836
30966,38775,35.0,4.8,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,18,20002.49023689836
30967,33458,27.0,4.8,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,24,20002.49023689836
30968,5680,37.0,4.2,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,32,20002.49023689836
30969,41112,32.0,4.9,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.49023689836
30970,18048,28.0,5.0,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.49023689836
30971,28715,35.0,4.8,Windy,Jam,1,Meal,motorcycle,0.0,No,Metropolitian,27,20002.49023689836
30972,10357,31.0,4.6,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.49023689836
30973,13078,36.0,3.7,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,37,20002.490236765036
30974,8243,39.0,4.5,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,46,20002.490236765036
30975,17781,37.0,4.9,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,23,20002.490236765036
30976,20391,33.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,Metropolitian,25,20002.490236765036
30977,34084,,,,,3,Buffet,scooter,0.0,No,Urban,19,20002.490236765036
30978,32650,,,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.490236765036
30979,17702,30.0,4.5,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,28,20002.490236765036
30980,29326,,,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.490236765036
30981,19308,36.0,4.9,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,36,20002.490236765036
30982,33558,35.0,4.8,Sunny,Low,1,Buffet,scooter,,,Metropolitian,12,20002.49023628643
30983,32734,24.0,4.6,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,13,20002.49023628643
30984,39485,28.0,4.8,Cloudy,Jam,1,Drinks,motorcycle,3.0,No,Metropolitian,43,20002.49023628643
30985,9937,,,Stormy,High,1,Meal,scooter,1.0,No,Metropolitian,32,20002.49023628643
30986,44598,37.0,4.7,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,17,20002.49023628643
30987,34042,29.0,4.5,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.49023628643
30988,33919,27.0,5.0,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.49023628643
30989,42593,37.0,4.3,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,24,20002.49023628643
30990,9291,34.0,4.9,Sandstorms,Low,2,Meal,scooter,0.0,No,Metropolitian,28,20002.49023628643
30991,10743,29.0,4.7,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,17,20002.49023628643
30992,25327,38.0,4.9,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.49023628643
30993,23754,22.0,4.7,Fog,Low,2,Snack,motorcycle,1.0,No,Metropolitian,19,20002.49023628643
30994,30815,21.0,4.2,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,35,20002.490236196514
30995,25954,25.0,4.6,Fog,High,1,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.490236196514
30996,19348,32.0,4.0,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.490236196514
30997,27836,28.0,4.8,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Urban,15,20002.490236196514
30998,7208,29.0,4.9,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,20,20002.490236196514
30999,15371,21.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,2.0,No,Urban,47,20002.490236196514
31000,188,37.0,5.0,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29,20002.490236196514
31001,18341,31.0,4.8,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,28,20002.49023243387
31002,19698,29.0,4.6,Fog,Jam,1,Meal,scooter,1.0,No,Urban,27,20002.49023243387
31003,8230,39.0,4.5,Sandstorms,Medium,2,Meal,scooter,1.0,No,Urban,30,20002.49023243387
31004,23937,34.0,4.3,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,34,20002.49023243387
31005,38837,23.0,4.7,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,20002.49023243387
31006,29042,21.0,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.49023243387
31007,45026,26.0,4.0,Fog,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,36,20002.49023243387
31008,20826,26.0,4.7,Windy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,29,20002.49023243387
31009,2825,29.0,4.5,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,20002.49023243387
31010,1821,33.0,4.8,Fog,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,46,20002.49023243387
31011,40779,29.0,4.5,Windy,Medium,1,Meal,motorcycle,0.0,No,Urban,16,20002.49021853055
